ident_men;ident_ind;pond_indc;sexe;age;lien_01;typolog;handicap;cs42;cs24;situa;statut;typemploi;temptrav;ddipl;pond_jour;nbkm_tot_velo_modprinc;nbkm_vae_velo_modprinc;nbkm_nonvae_velo_modprinc;nbkm_tot_velo_modannexe;nbkm_vae_velo_modannexe;nbkm_nonvae_velo_modannexe;pond_menc;cs42pr;cs24pr;dipdetpr;dipdetcj;stoc;stocp;quartile_rev;decile_rev;quartile_rev_uc;decile_rev_uc;dep_res;nuts_res;reg_res;tuu2017_res;catcom_aa_res;nb_velos;pond_velo1;kvelocat1;kveloutil_flag1;kveloutil_a1;kveloutil_b1;kveloutil_c1;kveloutil_d1;kvkm1sem1;pond_velo2;kvelocat2;kveloutil_flag2;kveloutil_a2;kveloutil_b2;kveloutil_c2;kveloutil_d2;kvkm1sem2;pond_velo3;kvelocat3;kveloutil_flag3;kveloutil_a3;kveloutil_b3;kveloutil_c3;kveloutil_d3;kvkm1sem3;pond_velo4;kvelocat4;kveloutil_flag4;kveloutil_a4;kveloutil_b4;kveloutil_c4;kveloutil_d4;kvkm1sem4;pond_velo5;kvelocat5;kveloutil_flag5;kveloutil_a5;kveloutil_b5;kveloutil_c5;kveloutil_d5;kvkm1sem5;conduit_moins10km_slt;conduit_moins20km;nb_trip_voit;mdisttot_fin1;voiture_passager1;mdisttot_fin2;voiture_passager2;mdisttot_fin3;voiture_passager3;mdisttot_fin4;voiture_passager4;mdisttot_fin5;voiture_passager5;mdisttot_fin6;voiture_passager6;mdisttot_fin7;voiture_passager7;mdisttot_fin8;voiture_passager8;mdisttot_fin9;voiture_passager9;mdisttot_fin10;voiture_passager10;mdisttot_fin11;voiture_passager11;mdisttot_fin12;voiture_passager12;mdisttot_fin13;voiture_passager13;mdisttot_fin14;voiture_passager14;mdisttot_fin15;voiture_passager15;mdisttot_fin16;voiture_passager16;mdisttot_fin17;voiture_passager17;mdisttot_fin18;voiture_passager18;tot_dist_voit;nbkm_walking_lower;nbkm_walking_upper
2,6E+12;2,6E+14;3837.9419;2;48;0;1;2;46;46;1;3;6;1;7;23949.111575;0;0;0;0;0;0;1918.9709;46;46;71;;2;1;3;7;3;7;89;FRC1;Bourgogne-Franche-Comté;0;20;1;1918.9709;1;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;7;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;0;0
2,6E+12;2,6E+14;1817.3508;1;69;0;1;2;78;76;5;;;;7;5085.5573658;0;0;0;0;0;0;1817.3508;78;76;71;;4;;1;2;1;3;71;FRC1;Bourgogne-Franche-Comté;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;2497.7139;2;83;0;1;2;71;71;5;;;;7;16086.970047;0;0;0;0;0;0;2497.7139;71;71;70;;2;2;2;5;4;8;71;FRC1;Bourgogne-Franche-Comté;2;20;1;2497.7139;4;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;5;0;5;0;18;0;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;0;0
2,6E+12;2,6E+14;2770.9072;1;53;0;1;2;37;36;1;3;6;1;1;17846.521534;0;0;0;0;0;0;1385.4536;37;36;24;42;5;;4;10;4;10;21;FRC1;Bourgogne-Franche-Comté;0;20;2;1385.4536;1;1;0;1;0;0;;1385.4536;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;7.5;0;7.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;1;1
2,6E+12;2,6E+14;2861.7871;1;96;0;1;1;72;72;5;;;;4;2910.2920575;0;0;0;0;0;0;2861.7871;72;72;45;;2;1;2;5;3;7;21;FRC1;Bourgogne-Franche-Comté;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;1654.5742;2;63;0;1;2;55;55;1;3;6;1;7;10747.141046;0;0;0;0;0;0;1654.5742;55;55;70;;1;1;2;3;3;6;89;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;1.0045988758;0;1.0045988758;0;1.0045988758;0;1.0045988758;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0183954;2;2
2,6E+12;2,6E+14;2047.6847;2;75;0;1;2;71;71;5;;;;5;10989.758052;0;0;0;0;0;0;2047.6847;71;71;52;;2;1;1;1;1;2;71;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;7;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;0;0
2,6E+12;2,6E+14;2341.0205;1;70;1;4;2;75;73;5;;;;7;9257.733951800001;0;0;0;0;0;0;1170.5103;75;73;70;52;2;1;3;7;3;7;21;FRC1;Bourgogne-Franche-Comté;0;20;2;1170.5103;4;1;0;1;0;0;;1170.5103;2;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;4.1999999999;0;5.3599999999;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.5599995;0;0
2,6E+12;2,6E+14;3255.8342;1;35;0;1;2;47;47;1;3;6;1;3;16621.649796;0;0;0;0;0;0;3255.8342;47;47;32;;1;1;2;4;3;7;71;FRC1;Bourgogne-Franche-Comté;5;11;2;3255.8342;1;1;1;0;0;0;;3255.8342;3;1;1;0;0;0;100;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2
2,6E+12;2,6E+14;2173.2043;2;26;0;1;2;63;61;1;3;6;1;4;13313.54361;0;0;0;0;0;0;2173.2043;63;61;44;;1;1;1;2;2;3;89;FRC1;Bourgogne-Franche-Comté;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;10;0;10;0;10;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;2.600000023841858;2.600000023841858
2,6E+12;2,6E+14;2715.8435;2;37;0;1;2;62;61;4;;;;6;10739.998849;0;0;0;0;0;0;1357.9218;62;61;60;;4;;2;4;2;5;89;FRC1;Bourgogne-Franche-Comté;4;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1.2;0;1.5;0;1.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.1999998;0;0
2,6E+12;2,6E+14;2071.832;2;75;0;1;2;72;72;5;;;;4;;0;0;0;0;0;0;2071.832;72;72;45;;2;1;1;2;2;3;21;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;4947.4502;2;13;2;1;2;;;;;;;;16231.702938;0;0;0;0;0;0;1236.8625;38;36;24;22;1;1;4;10;3;8;21;FRC1;Bourgogne-Franche-Comté;7;11;5;1236.8625;6;1;0;0;1;0;25;1236.8625;3;1;1;0;0;0;25;1236.8625;1;1;1;0;0;0;0;1236.8625;2;1;0;1;0;0;;1236.8625;2;1;0;1;0;0;;1;1;2;3;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;2
2,6E+12;2,6E+14;4729.686;2;69;0;1;2;75;73;5;;;;5;24549.919733;0;0;0;0;0;0;2364.843;75;73;52;71;2;1;3;7;3;7;89;FRC1;Bourgogne-Franche-Comté;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.800000011920929;.800000011920929
2,6E+12;2,6E+14;1325.0321;2;67;0;1;2;33;32;5;2;5;1;1;8294.755449599999;0;0;0;0;0;0;1325.0321;33;32;15;;2;1;3;7;4;9;21;FRC1;Bourgogne-Franche-Comté;0;20;1;1325.0321;4;1;0;1;0;1;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;2
2,6E+12;2,6E+14;5015.1025;1;17;31;1;2;84;82;3;;;;6;23211.817944;0;0;0;0;0;0;1671.7009;37;36;21;43;1;1;4;10;4;10;21;FRC1;Bourgogne-Franche-Comté;0;20;3;1671.7009;1;1;1;0;0;0;60;1671.7009;1;1;1;0;0;0;10;1671.7009;1;1;1;0;0;0;10;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;1615.606;1;65;0;1;2;34;32;1;1;6;1;1;8810.296167500001;0;0;0;0;0;0;807.80298;34;32;11;14;2;1;4;10;4;10;21;FRC1;Bourgogne-Franche-Comté;7;11;1;807.80298;2;1;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;6;1;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;0;0
2,6E+12;2,6E+14;3860.6021;2;50;0;1;2;43;41;1;2;6;1;3;20438.481728;0;0;0;0;0;0;1930.301;43;41;34;;1;1;2;5;2;4;71;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;7.5333333334;0;7.5333333334;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.066667;0;0
2,6E+12;2,6E+14;2423.054;1;47;1;1;2;38;36;1;3;6;1;5;14729.897818;0;0;0;0;0;0;1211.527;37;36;32;52;2;1;4;10;4;10;21;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;2;0;4;0;4;0;6;0;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;24;0;0
2,6E+12;2,6E+14;7480.0742;1;29;0;1;2;63;61;1;3;6;1;7;34103.880617;0;0;0;0;0;0;3740.0371;63;61;71;44;4;;3;7;3;7;71;FRC1;Bourgogne-Franche-Comté;2;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;5;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;0;0
2,6E+12;2,6E+14;3414.4912;1;40;0;1;2;64;61;1;3;6;1;5;17227.659988;0;0;0;0;0;0;3414.4912;64;61;51;;4;;1;2;2;3;21;FRC1;Bourgogne-Franche-Comté;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;2;0;5;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;0;0
2,6E+12;2,6E+14;2722.5762;1;45;0;1;2;46;46;1;3;6;1;3;19309.16467;0;0;0;0;0;0;1361.2881;46;46;35;42;1;1;4;8;4;9;21;FRC1;Bourgogne-Franche-Comté;7;11;4;1361.2881;1;1;0;0;1;0;0;1361.2881;1;1;0;0;1;0;;1361.2881;1;1;0;1;0;0;0;1361.2881;1;1;0;1;0;0;;;;;;;;;;1;1;9;.5;0;1;0;1;0;1.5;0;1.5;0;6;0;6;0;6;0;6;0;;;;;;;;;;;;;;;;;;;29.5;6;6
2,6E+12;2,6E+14;3913.0764;1;66;0;1;2;75;73;5;;;;5;9040.7718224;0;0;0;0;0;0;1956.5382;75;73;52;34;2;1;3;7;3;7;21;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;6;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;0;0
2,6E+12;2,6E+14;2354.2251;2;48;0;1;2;42;41;1;1;6;1;1;14767.41253;0;0;0;0;0;0;1177.1125;34;32;14;22;1;1;4;10;4;10;21;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;4
2,6E+12;2,6E+14;7336.8691;2;60;1;1;2;78;76;6;;;;7;36499.59407;0;0;0;0;0;0;3668.4346;69;69;71;70;2;1;1;2;1;2;71;FRC1;Bourgogne-Franche-Comté;2;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;20;1;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;0;0
2,6E+12;2,6E+14;3625.7803;2;75;0;1;2;77;76;5;;;;7;23674.349128;0;0;0;0;0;0;1812.8901;78;76;60;70;2;1;2;5;2;4;21;FRC1;Bourgogne-Franche-Comté;7;11;1;1812.8901;4;1;1;1;0;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;.6;1;14;1;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.6;2.699999988079071;2.699999988079071
2,6E+12;2,6E+14;3094.7476;2;80;0;1;2;72;72;5;;;;7;22647.925522;0;0;0;0;0;0;1547.3738;72;72;70;70;2;1;2;3;1;2;89;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;.2;0;.5;0;.6;0;.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0999999;0;0
2,6E+12;2,6E+14;2587.3296;1;71;0;1;2;77;76;5;;;;5;13750.176606;0;0;0;0;0;0;1293.6648;75;73;34;52;2;1;4;8;4;9;21;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;4;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;0
2,6E+12;2,6E+14;1269.8534;2;59;0;1;2;68;66;1;4;6;1;5;8178.7169702;0;0;0;0;0;0;1269.8534;68;66;52;;4;;1;1;1;2;58;FRC1;Bourgogne-Franche-Comté;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;5
2,6E+12;2,6E+14;5103.8311;2;39;0;1;2;85;82;6;;;;1;59859.744521;0;0;0;0;0;0;1275.9578;37;36;14;22;1;1;3;7;2;5;21;FRC1;Bourgogne-Franche-Comté;4;11;1;1275.9578;1;1;0;1;0;1;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;5896.5327;1;23;2;2;2;84;82;3;;;;3;50417.098348;0;0;0;0;0;0;1965.5109;53;51;51;32;2;1;3;6;2;4;71;FRC1;Bourgogne-Franche-Comté;5;20;2;1965.5109;1;1;1;0;0;0;30;1965.5109;4;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;10;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;0;0
2,6E+12;2,6E+14;4729.9595;2;69;0;1;2;77;76;5;;;;3;10495.123828;0;0;0;0;0;0;2364.9797;72;72;52;32;2;1;3;6;3;6;89;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;2355.5579;2;63;0;1;2;31;31;1;7;;;1;9528.547470199999;0;0;0;0;0;0;2355.5579;31;31;12;;2;1;4;10;4;10;71;FRC1;Bourgogne-Franche-Comté;0;30;2;2355.5579;2;1;0;0;0;1;;2355.5579;2;1;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;11138.13;1;24;2;1;2;84;82;3;;;;4;176515.68851;0;0;0;0;0;0;2227.626;23;23;16;21;1;1;4;10;3;7;21;FRC1;Bourgogne-Franche-Comté;0;20;5;2227.626;3;1;1;0;0;0;;2227.626;1;1;1;0;0;0;;2227.626;1;1;1;0;0;0;;2227.626;1;1;1;0;0;0;;2227.626;1;1;0;1;1;1;10;0;1;4;15;0;15;0;15;0;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0
2,6E+12;2,6E+14;3694.7742;1;42;0;1;1;85;82;7;;;;7;9963.904243999999;0;0;0;0;0;0;3694.7742;85;82;71;;4;;1;1;1;2;71;FRC1;Bourgogne-Franche-Comté;2;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;3
2,6E+12;2,6E+14;9904.1992;2;33;1;1;2;55;55;1;3;6;1;6;94520.842403;0;0;0;0;0;0;2476.0498;67;66;52;60;1;1;3;6;1;2;71;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;4886.3667;2;47;0;1;2;46;46;1;3;6;2;3;30894.448685;0;0;0;0;0;0;977.27338;46;46;24;33;1;1;4;10;4;9;21;FRC1;Bourgogne-Franche-Comté;0;20;2;977.27338;2;1;1;0;0;0;;977.27338;2;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;1;0;8;1;11.476750128;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.476749;2;2
2,6E+12;2,6E+14;5594.8853;2;42;0;1;2;52;51;1;2;6;1;5;30912.808149;0;0;0;0;0;0;2797.4426;52;51;51;;1;2;2;4;2;4;89;FRC1;Bourgogne-Franche-Comté;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;3355.4292;2;54;1;1;2;48;48;1;3;6;1;1;21005.123371;0;0;0;0;0;0;1677.7146;47;47;35;24;4;;4;9;4;9;71;FRC1;Bourgogne-Franche-Comté;0;20;2;1677.7146;1;1;1;0;0;0;126;1677.7146;2;1;0;1;0;0;25;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;14;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;0;0
2,6E+12;2,6E+14;1456.8591;2;69;0;1;2;22;22;1;7;;;1;9578.1727393;0;0;0;0;0;0;728.42957;75;73;21;15;2;1;4;10;4;10;21;FRC1;Bourgogne-Franche-Comté;0;20;2;728.42957;4;1;0;1;0;0;;728.42957;4;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;6;2;0;2;0;10;0;10;0;10;0;12;0;;;;;;;;;;;;;;;;;;;;;;;;;46;0;0
2,6E+12;2,6E+14;3164.9453;2;80;0;1;2;78;76;5;;;;7;;0;0;0;0;0;0;3164.9453;78;76;71;;2;1;1;1;1;1;71;FRC1;Bourgogne-Franche-Comté;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;3161.1616;1;74;0;1;2;77;76;5;;;;7;14631.067829;0;0;0;0;0;0;3161.1616;77;76;70;;4;;1;2;2;4;21;FRC1;Bourgogne-Franche-Comté;7;11;1;3161.1616;1;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;4;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;0
2,6E+12;2,6E+14;5529.7412;1;6;2;1;2;;;;;;;;37474.184785;.800000011920929;0;.800000011920929;.800000011920929;0;.800000011920929;1382.4353;37;36;24;21;1;1;4;10;4;10;21;FRC1;Bourgogne-Franche-Comté;7;11;1;1382.4353;2;1;0;1;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.80000001;0;0
2,6E+12;2,6E+14;5318.9155;2;72;1;1;2;78;76;5;;;;7;35516.238491;0;0;0;0;0;0;2659.4578;78;76;71;70;2;1;2;5;2;4;89;FRC1;Bourgogne-Franche-Comté;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0
2,6E+12;2,6E+14;1809.8928;1;56;0;1;2;52;51;1;2;6;1;5;14328.20019;0;0;0;0;0;0;1809.8928;52;51;53;;1;1;2;4;3;7;71;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;3236.3838;1;49;0;1;2;85;82;8;;;;7;10980.497581;6;0;6;6;0;6;3236.3838;85;82;71;;4;;1;1;1;1;71;FRC1;Bourgogne-Franche-Comté;2;11;1;3236.3838;1;1;0;0;0;1;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
2,6E+12;2,6E+14;2677.4622;1;46;0;1;2;62;61;1;3;6;1;5;18989.205183;0;0;0;0;0;0;2677.4622;62;61;52;;4;;1;3;2;4;21;FRC1;Bourgogne-Franche-Comté;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;10;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;0;0
2,6E+12;2,6E+14;2926.4822;2;54;0;1;2;56;56;1;3;6;1;4;20300.460013;0;0;0;0;0;0;975.49408;46;46;44;43;2;1;3;7;2;5;71;FRC1;Bourgogne-Franche-Comté;4;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1
2,6E+12;2,6E+14;6716.7983;2;54;0;1;1;77;76;7;;;;7;11853.17335;0;0;0;0;0;0;3358.3992;62;61;71;71;1;1;2;5;2;4;89;FRC1;Bourgogne-Franche-Comté;1;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;4;0;8;0;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;0;0
2,6E+12;2,6E+14;1715.3949;2;56;0;1;2;43;41;1;3;6;1;1;13019.504712;0;0;0;0;0;0;1715.3949;43;41;22;;1;1;2;5;4;8;71;FRC1;Bourgogne-Franche-Comté;2;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;17;0;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;0;0
2,6E+12;2,6E+14;2912.2341;1;47;1;1;2;;;1;;;;4;18172.608987;0;0;0;0;0;0;728.05853;;;43;32;1;1;4;8;2;5;71;FRC1;Bourgogne-Franche-Comté;2;20;2;728.05853;2;1;0;1;0;0;;728.05853;3;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;2;0;2;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0
2,6E+12;2,6E+14;4694.1563;2;59;0;1;1;77;76;7;;;;6;34352.689847;0;0;0;0;0;0;4694.1563;77;76;60;;4;;1;2;1;3;71;FRC1;Bourgogne-Franche-Comté;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.5;1.5
2,6E+12;2,6E+14;12423.632;2;9;2;1;2;;;;;;;;81119.476392;0;0;0;0;0;0;2484.7263;65;61;42;32;4;;4;9;3;6;21;FRC1;Bourgogne-Franche-Comté;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1.5;1;1.5;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;2
2,6E+12;2,6E+14;3234.6614;1;84;0;1;2;74;73;5;;;;5;16042.788824;0;0;0;0;0;0;1617.3307;74;73;52;71;2;2;3;7;3;7;58;FRC1;Bourgogne-Franche-Comté;5;11;1;1617.3307;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;6;1;0;2;0;2;0;2;0;2;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;11;0;0
2,6E+12;2,6E+14;2512.97;2;72;0;1;2;75;73;5;;;;3;8914.045799899999;0;0;0;0;0;0;1256.485;74;73;52;34;2;1;3;7;3;7;21;FRC1;Bourgogne-Franche-Comté;0;20;1;1256.485;1;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;3.5;1;3.5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;0;0
2,6E+12;2,6E+14;3666.8069;1;37;0;1;2;64;61;1;3;6;1;5;22762.169247;0;0;0;0;0;0;1833.4034;64;61;52;51;1;1;2;5;2;4;71;FRC1;Bourgogne-Franche-Comté;5;20;2;1833.4034;1;1;1;0;0;0;;1833.4034;2;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;7;.6666666667;0;5;0;7.5333333334;0;12;0;15;0;15;0;15;0;;;;;;;;;;;;;;;;;;;;;;;70.199997;0;0
2,6E+12;2,6E+14;6943.5845;2;59;0;1;1;77;76;8;;;;7;23499.91933;0;0;0;0;0;0;3471.7922;78;76;52;71;5;;2;5;2;5;71;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;8;3;0;3;0;3;0;3;0;4;0;5.3333333333;0;15;0;15;0;;;;;;;;;;;;;;;;;;;;;51.333336;0;0
2,6E+12;2,6E+14;2647.1382;1;66;0;1;2;78;76;5;;;;5;11518.706418;0;0;0;0;0;0;2647.1382;78;76;52;;1;1;2;3;2;5;21;FRC1;Bourgogne-Franche-Comté;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;3;0;12;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;0;0
2,6E+12;2,6E+14;9246.1582;1;75;0;1;2;78;76;5;;;;7;56644.063568;0;0;0;0;0;0;4623.0791;78;76;71;71;4;;1;3;1;2;71;FRC1;Bourgogne-Franche-Comté;2;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.6000000238418579;.6000000238418579
